# Constructed from biom file									
Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	controlA	controlB	maizA	maizB
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Ea92virus	0.000491769	0.000281011	0.000304428	0.000421516
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Epsilon15virus	0.001967075	0.001030373	0.001451889	0.001405054
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__F116virus	0.000679109	0.000327846	0.000538604	0.000538604
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Fri1virus	0.001475306	0.001405054	0.001100625	0.001451889
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__G7cvirus	0.000702527	0.001077208	0.001030373	0.001241131
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Kf1virus	0.000117088	9.37E-05	0.00018734	0.00018734
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Kp32virus	0.000819615	0.000538604	0.000444934	0.000936702
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Kp34virus	0.000632274	0.000608857	0.000468351	0.000772779
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Kpp25virus	0.000351263	0.000351263	0.000538604	0.000444934
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Lit1virus	0.000655692	0.000913285	0.000421516	0.000304428
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Luz24virus	0.000374681	0.000468351	0.001287966	0.001217713
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Luz7virus	0.000491769	0.000562021	0.000491769	0.000538604
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__N4virus	0.004004403	0.004496171	0.00412149	0.003980985
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Nona33virus	4.68E-05	9.37E-05	0.000140505	4.68E-05
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Nonanavirus	0.00709552	0.007072103	0.00709552	0.006439829
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__P22virus	0.000655692	0.000491769	0.002552514	0.002294921
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__P68virus	0.000374681	0.000327846	0.00018734	0.000351263
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Pagevirus	0.000234176	0.000351263	0.000257593	0.000538604
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Phi29virus	0.000444934	0.00018734	0.000234176	0.000585439
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Phieco32virus	0.002084163	0.002060745	0.001241131	0.001803152
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Phikmvvirus	0.003770227	0.005386038	0.004261996	0.004144908
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Pocjvirus	4.68E-05	2.34E-05	9.37E-05	2.34E-05
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Pradovirus	0.000281011	0.000281011	0.000304428	0.000515186
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Prtbvirus	0	2.34E-05	0	2.34E-05
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Sp6virus	0.001006955	0.001100625	0.00105379	0.000725944
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__T7virus	0.003231623	0.002505679	0.00192024	0.00316137
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Tl2011virus	0.000140505	4.68E-05	4.68E-05	0.000140505
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Una961virus	0.000140505	0.000234176	0.000163923	9.37E-05
k__Viruses	p__	c__	o__Caudovirales	f__Podoviridae	g__Vp5virus	0.000538604	0.000421516	0.00018734	0.00018734
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__	0.109453668	0.112544786	0.119780812	0.117415638
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Ab18virus	0.001217713	0.00086645	0.000679109	0.000702527
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Acadianvirus	0.001592394	0.001849987	0.001615812	0.001522141
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Andromedavirus	0.000491769	0.000374681	0.000679109	0.000608857
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Barnyardvirus	0.000796197	0.000889867	0.000585439	0.000749362
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Bernal13virus	0.000515186	0.000374681	0.001170878	0.000725944
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Bignuzvirus	0.000374681	0.000327846	0.000655692	0.000468351
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Biseptimavirus	0.000468351	0.00018734	0.000351263	0.000327846
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Bronvirus	0.004777182	0.006533499	0.008008805	0.007048685
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Brujitavirus	0.003418964	0.00384048	0.002646184	0.004636677
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__C2virus	0.00018734	0.000234176	0.000398098	0.000351263
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__C5virus	0.000398098	0.000234176	0.000210758	0.000444934
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Camvirus	0.000351263	0.000327846	0.000491769	0.000398098
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Cba181virus	7.03E-05	0.000210758	0.000117088	0.00018734
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Cbastvirus	0.000234176	0.000234176	0.000210758	0.000210758
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Cecivirus	0.000140505	0.000117088	7.03E-05	0.000117088
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Charlievirus	2.34E-05	0	4.68E-05	4.68E-05
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Che8virus	0.001381636	0.004449336	0.005245533	0.005339203
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Che9cvirus	0.001194295	0.000655692	0.000562021	0.000936702
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Chivirus	0.000444934	0.003442381	0.000444934	0.001756317
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Cjw1virus	0.000327846	0.001967075	0.003208206	0.002248086
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Coopervirus	0.004004403	0.003606304	0.002997447	0.002575931
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Corndogvirus	0.000398098	0.000351263	0.000234176	0.000257593
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Cronusvirus	0.000398098	0.000468351	0.000304428	0.000491769
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__D3112virus	0.00018734	0.000163923	0.000327846	0.00018734
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__D3virus	0.001545559	0.002786689	0.005549961	0.004449336
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Decurrovirus	7.03E-05	4.68E-05	2.34E-05	4.68E-05
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Demosthenesvirus	0.000585439	0.000421516	0.000281011	0.000327846
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__E125virus	0.001498724	0.001686064	0.003325293	0.002669602
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Eiauvirus	0.000327846	0.000351263	0.000210758	0.000257593
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Ff47virus	0.000210758	0.000398098	0.000304428	0.000210758
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Fishburnevirus	0.000210758	0.000140505	0.00018734	0.000281011
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Gaiavirus	0.000585439	0.000679109	0.000327846	0.000374681
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Gilesvirus	0.001592394	0.001498724	0.002552514	0.00182657
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Gordtnkvirus	4.68E-05	7.03E-05	2.34E-05	0
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Harrisonvirus	7.03E-05	4.68E-05	0	7.03E-05
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Hk578virus	0.001287966	0.001545559	0.001287966	0.001217713
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Hk97virus	2.34E-05	0	7.03E-05	4.68E-05
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Jenstvirus	0.000562021	0.000444934	0.000398098	0.000538604
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Jerseyvirus	0.000608857	0.001077208	0.000679109	0.000679109
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Jwxvirus	0.000421516	0.000398098	0.000140505	0.000515186
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__K1gvirus	0.000117088	0.000163923	7.03E-05	0.000163923
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Kelleziovirus	0.000351263	0.000163923	0.000234176	0.000304428
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Kp36virus	0.000655692	0.000468351	0.000749362	0.000819615
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__L5virus	0.020747957	0.020232771	0.018289113	0.017797344
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Lambdavirus	0.003255041	0.003348711	0.004964522	0.003512634
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Liefievirus	7.03E-05	9.37E-05	0.00018734	0.000117088
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Likavirus	0.005058193	0.005807555	0.006463246	0.006088565
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Marvinvirus	0.000444934	0.000421516	0.000398098	0.000421516
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Mudcatvirus	0.000562021	0.000351263	0.000515186	0.000468351
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__N15virus	0.00018734	0.000140505	0.000140505	7.03E-05
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Nonagvirus	0.000632274	0.000351263	0.000515186	0.000515186
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Np1virus	0.000327846	0.000210758	0.000538604	0.000562021
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Omegavirus	0.0030677	0.002482261	0.005151863	0.004589841
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__P12002virus	2.34E-05	7.03E-05	4.68E-05	7.03E-05
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__P12024virus	0.000140505	4.68E-05	7.03E-05	9.37E-05
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__P23virus	0.000234176	0.00086645	0.000562021	0.00086645
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__P70virus	0.000585439	0.000327846	0.000234176	0.000444934
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Pa6virus	0.001709482	0.002294921	0.001873405	0.001217713
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Pamx74virus	0.001615812	0.001592394	0.002646184	0.002599349
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Patiencevirus	0.000140505	0.000163923	0.000257593	0.000140505
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Pbi1virus	0.000163923	0.000117088	9.37E-05	9.37E-05
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Pepy6virus	0.002693019	0.002084163	0.002927195	0.001498724
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Pg1virus	0.000327846	0.000468351	0.000304428	0.00018734
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Phayoncevirus	0.000515186	0.000608857	0.000725944	0.000515186
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Phic31virus	0.000889867	0.00086645	0.001873405	0.000819615
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Phicbkvirus	0.009952462	0.009484111	0.012434724	0.011287263
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Phietavirus	0.001498724	0.001522141	0.001100625	0.001405054
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Phifelvirus	0.000117088	4.68E-05	7.03E-05	0.000117088
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Phijl1virus	0.000163923	0.00018734	0.000281011	0.000163923
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Pipefishvirus	0.000210758	0.000163923	7.03E-05	0.000163923
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Psavirus	2.34E-05	7.03E-05	4.68E-05	0
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__R4virus	0.000421516	0.000562021	0.000702527	0.00086645
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Rdjlvirus	0.000234176	0.000257593	0.000421516	0.000374681
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Redivirus	0.000117088	0.00018734	0.000140505	0.000140505
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Rer2virus	2.34E-05	7.03E-05	7.03E-05	2.34E-05
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Rogue1virus	0.000374681	0.000515186	0.000304428	0.000585439
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Rosebushvirus	0.000117088	7.03E-05	0.000725944	0.000163923
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Rtpvirus	0.000281011	0.000374681	0.000281011	0.000304428
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Sap6virus	0.000327846	0.000491769	0.000398098	0.000234176
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Send513virus	0.000374681	0.000444934	0.000374681	0.000398098
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Septima3virus	0.001100625	0.001217713	0.002037328	0.001686064
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Seuratvirus	0.000140505	0.00018734	0.000140505	9.37E-05
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Sextaecvirus	0.000725944	0.000562021	0.000655692	0.000725944
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Sfi11virus	0.000234176	0.00018734	0.000304428	0.000163923
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Sfi21dt1virus	0.000889867	0.000491769	0.000327846	0.000515186
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Sitaravirus	0.00018734	0.000234176	0.000632274	0.000257593
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Sk1virus	0.000702527	0.000655692	0.000679109	0.000796197
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Slashvirus	0.000632274	0.000843032	0.000796197	0.001006955
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Smoothievirus	0.003465799	0.007329696	0.010889165	0.009554364
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Soupsvirus	0.000140505	4.68E-05	0	0.000117088
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Sp31virus	0.000234176	0.000140505	0.000210758	0.000281011
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Spbetavirus	0.001030373	0.000889867	0.001006955	0.001006955
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Ssp2virus	0.000117088	0.000327846	0.000257593	0.000327846
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__T1virus	0.000843032	0.000538604	0.000796197	0.000444934
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__T5virus	0.004144908	0.004238578	0.003817062	0.003325293
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Tin2virus	0.001100625	0.00086645	0.00096012	0.001217713
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Titanvirus	0.00018734	0.000117088	0.00018734	0.00018734
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Tlsvirus	0.000632274	0.000843032	0.000702527	0.00096012
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Tm4virus	0.009811957	0.010303726	0.010186638	0.010186638
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Tp21virus	0.000257593	0.000163923	7.03E-05	0.000257593
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Triavirus	0.00018734	0.000210758	0.000234176	9.37E-05
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Vegasvirus	9.37E-05	4.68E-05	0.000140505	9.37E-05
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Vendettavirus	0.000304428	0.000374681	0.000374681	0.000327846
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Wbetavirus	2.34E-05	0	4.68E-05	2.34E-05
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Wildcatvirus	0.000468351	0.000304428	0.000304428	0.000257593
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Woesvirus	0.000421516	0.000562021	0.000562021	0.000421516
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Xp10virus	0.000702527	0.000538604	0.000468351	0.000819615
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Ydn12virus	0.000398098	0.00086645	0.001405054	0.000655692
k__Viruses	p__	c__	o__Caudovirales	f__Siphoviridae	g__Yuavirus	0.000889867	0.00096012	0.000889867	0.001381636
k__Viruses	p__	c__	o__Herpesvirales	f__Adenoviridae	g__Atadenovirus	0.000796197	0.000702527	0.000562021	0.000889867
k__Viruses	p__	c__	o__Herpesvirales	f__Adenoviridae	g__Aviadenovirus	0.002833525	0.002248086	0.001849987	0.002458844
k__Viruses	p__	c__	o__Herpesvirales	f__Adenoviridae	g__Mastadenovirus	0.008430321	0.007048685	0.006182235	0.007048685
k__Viruses	p__	c__	o__Herpesvirales	f__Adenoviridae	g__Siadenovirus	0.000304428	0.000117088	0.000210758	0.000351263
k__Viruses	p__	c__	o__Herpesvirales	f__Alloherpesviridae	g__Batrachovirus	0.003231623	0.003442381	0.002903777	0.003372128
k__Viruses	p__	c__	o__Herpesvirales	f__Alloherpesviridae	g__Cyprinivirus	0.004730347	0.004847435	0.004730347	0.00402782
k__Viruses	p__	c__	o__Herpesvirales	f__Alloherpesviridae	g__Ictalurivirus	0.000327846	0.000515186	0.000398098	0.000538604
k__Viruses	p__	c__	o__Herpesvirales	f__Ascoviridae	g__Ascovirus	0.002224668	0.001873405	0.001803152	0.001943657
k__Viruses	p__	c__	o__Herpesvirales	f__Ascoviridae	g__Toursvirus	0.000843032	0.000655692	0.000913285	0.000491769
k__Viruses	p__	c__	o__Herpesvirales	f__Baculoviridae	g__Alphabaculovirus	0.026368171	0.026063743	0.023839075	0.022527691
k__Viruses	p__	c__	o__Herpesvirales	f__Baculoviridae	g__Betabaculovirus	0.013020163	0.011919537	0.01391003	0.012598646
k__Viruses	p__	c__	o__Herpesvirales	f__Baculoviridae	g__Deltabaculovirus	0.000304428	0.000679109	0.000257593	0.000562021
k__Viruses	p__	c__	o__Herpesvirales	f__Baculoviridae	g__Gammabaculovirus	0.00182657	0.001779734	0.002177833	0.00201391
k__Viruses	p__	c__	o__Herpesvirales	f__Herpesviridae	g__Cytomegalovirus	0.009039178	0.008898672	0.008617662	0.009367023
k__Viruses	p__	c__	o__Herpesvirales	f__Herpesviridae	g__Iltovirus	0.001639229	0.00192024	0.001849987	0.00201391
k__Viruses	p__	c__	o__Herpesvirales	f__Herpesviridae	g__Lymphocryptovirus	0.001756317	0.001803152	0.001756317	0.001732899
k__Viruses	p__	c__	o__Herpesvirales	f__Herpesviridae	g__Macavirus	0.002318338	0.002412009	0.002177833	0.001662647
k__Viruses	p__	c__	o__Herpesvirales	f__Herpesviridae	g__Mardivirus	0.003957567	0.00384048	0.00316137	0.003653139
k__Viruses	p__	c__	o__Herpesvirales	f__Herpesviridae	g__Muromegalovirus	0.007048685	0.007259443	0.005549961	0.006065148
k__Viruses	p__	c__	o__Herpesvirales	f__Herpesviridae	g__Percavirus	0.002599349	0.002388591	0.002224668	0.002575931
k__Viruses	p__	c__	o__Herpesvirales	f__Herpesviridae	g__Proboscivirus	0.002294921	0.002060745	0.00192024	0.002084163
k__Viruses	p__	c__	o__Herpesvirales	f__Herpesviridae	g__Rhadinovirus	0.004004403	0.003512634	0.002739854	0.00288036
k__Viruses	p__	c__	o__Herpesvirales	f__Herpesviridae	g__Roseolovirus	0.001990492	0.002224668	0.002318338	0.002177833
k__Viruses	p__	c__	o__Herpesvirales	f__Herpesviridae	g__Scutavirus	0.00096012	0.000538604	0.000702527	0.000772779
k__Viruses	p__	c__	o__Herpesvirales	f__Herpesviridae	g__Simplexvirus	0.008360068	0.00892209	0.007470201	0.008172728
k__Viruses	p__	c__	o__Herpesvirales	f__Herpesviridae	g__Varicellovirus	0.007446784	0.006369576	0.006955015	0.006580334
k__Viruses	p__	c__	o__Herpesvirales	f__Iridoviridae	g__Chloriridovirus	0.000655692	0.000608857	0.000491769	0.00086645
k__Viruses	p__	c__	o__Herpesvirales	f__Iridoviridae	g__Iridovirus	0.004144908	0.004402501	0.004261996	0.00393415
k__Viruses	p__	c__	o__Herpesvirales	f__Iridoviridae	g__Lymphocystivirus	0.00182657	0.00201391	0.002248086	0.001639229
k__Viruses	p__	c__	o__Herpesvirales	f__Iridoviridae	g__Megalocytivirus	0.002130998	0.001967075	0.001639229	0.002060745
k__Viruses	p__	c__	o__Herpesvirales	f__Iridoviridae	g__Ranavirus	0.001873405	0.002318338	0.001779734	0.00114746
k__Viruses	p__	c__	o__Herpesvirales	f__Malacoherpesviridae	g__Aurivirus	0.000725944	0.000679109	0.000562021	0.000725944
k__Viruses	p__	c__	o__Herpesvirales	f__Malacoherpesviridae	g__Ostreavirus	0.000725944	0.000515186	0.000351263	0.000772779
k__Viruses	p__	c__	o__Herpesvirales	f__Malacoherpesviridae	g__Pandoravirus	0.039575674	0.040723134	0.040231365	0.038756059
k__Viruses	p__	c__	o__Herpesvirales	f__Marseilleviridae	g__	0.005784137	0.005784137	0.005362621	0.005877807
k__Viruses	p__	c__	o__Herpesvirales	f__Marseilleviridae	g__Marseillevirus	0.021028968	0.019202398	0.018195443	0.020841627
k__Viruses	p__	c__	o__Herpesvirales	f__Mimiviridae	g__	0.010350561	0.009343606	0.009507529	0.009413859
k__Viruses	p__	c__	o__Herpesvirales	f__Mimiviridae	g__Cafeteriavirus	0.002622767	0.002341756	0.001779734	0.002154415
k__Viruses	p__	c__	o__Herpesvirales	f__Mimiviridae	g__Mimivirus	0.00201391	0.002458844	0.00182657	0.001686064
k__Viruses	p__	c__	o__Herpesvirales	f__Nudiviridae	g__	0.001334801	0.001568976	0.001030373	0.001264548
k__Viruses	p__	c__	o__Herpesvirales	f__Nudiviridae	g__Alphanudivirus	0.00086645	0.000655692	0.000702527	0.000515186
k__Viruses	p__	c__	o__Herpesvirales	f__Nudiviridae	g__Betanudivirus	0.000702527	0.000749362	0.000725944	0.000468351
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Alefpapillomavirus	0	0	0	7.03E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Alphapapillomavirus	0.000538604	0.000515186	0.000304428	0.000327846
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Betapapillomavirus	0.000210758	0.000117088	0.000140505	0.000210758
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Chipapillomavirus	0.000327846	0.00018734	0.000234176	0.000140505
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Deltapapillomavirus	0.000257593	0.000163923	0.00018734	0.000163923
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyochipapillomavirus	0	4.68E-05	0	0
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyodeltapapillomavirus	2.34E-05	0	0	0
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyoepsilonpapillomavirus	2.34E-05	2.34E-05	2.34E-05	0.000117088
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyoetapapillomavirus	2.34E-05	0	4.68E-05	4.68E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyoiotapapillomavirus	0.000117088	7.03E-05	9.37E-05	9.37E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyokappapapillomavirus	2.34E-05	0	7.03E-05	2.34E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyolambdapapillomavirus	7.03E-05	0.000163923	4.68E-05	9.37E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyomupapillomavirus	0.000374681	0.000468351	0.000327846	0.000327846
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyonupapillomavirus	0.000163923	0.000140505	9.37E-05	0.000210758
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyoomikronpapillomavirus	7.03E-05	0	2.34E-05	2.34E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyopipapillomavirus	7.03E-05	2.34E-05	0	2.34E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyorhopapillomavirus	0.000163923	2.34E-05	2.34E-05	4.68E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyosigmapapillomavirus	4.68E-05	4.68E-05	4.68E-05	2.34E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyoxipapillomavirus	4.68E-05	0.000117088	2.34E-05	9.37E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Dyozetapapillomavirus	0	2.34E-05	0	0
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Epsilonpapillomavirus	2.34E-05	2.34E-05	7.03E-05	7.03E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Etapapillomavirus	2.34E-05	4.68E-05	4.68E-05	7.03E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Gammapapillomavirus	0.001124043	0.001124043	0.000725944	0.000702527
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Iotapapillomavirus	7.03E-05	2.34E-05	2.34E-05	2.34E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Kappapapillomavirus	0.000140505	4.68E-05	2.34E-05	4.68E-05
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Lambdapapillomavirus	0.000117088	4.68E-05	0.000163923	0.000140505
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Mupapillomavirus	2.34E-05	2.34E-05	0	0
k__Viruses	p__	c__	o__Herpesvirales	f__Papillomaviridae	g__Nupapillomavirus	7.03E-05	0	4.68E-05	0
